Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2019/2020,regular,2020/7/28,18:30,Ennio Tardini,0,Parma Calcio 1913,Atalanta,Luca Pairetto,1,0,1,2,6.39,6.70,14,14,1,0,4,4,4,6,6,4,42.4,57.6,558,690,80,85,372,505,296,431,6,11,8,10,15,18,10,8,53,56,8,10,44,56,12,6,6,12,20,11,30,19,10,8,67,58,14,21,11,7,3,3,0,33,4,12,0,1,17,16,3,2,shot-on-post(14);yellow-card(19);goal(43);yellow-card(48),yellow-card(6);error-to-goal(43);goal(70);goal(84);clearance-off-the-line(92)
2019/2020,regular,2020/7/28,20:45,Giuseppe Meazza,0,Inter,Napoli,Paolo Valeri,1,0,2,0,6.80,6.33,8,18,0,0,6,2,2,8,0,8,41.1,58.9,562,743,86,91,424,594,364,539,6,15,6,12,9,13,12,6,67,92,5,10,33,67,5,10,10,5,3,9,15,15,12,6,20,60,25,7,7,8,3,9,67,44,6,2,0,0,16,8,4,1,goal(11);yellow-card(22);yellow-card(49);yellow-card(55);yellow-card(55);goal(74);yellow-card(76),yellow-card(80)
2019/2020,regular,2020/7/29,18:30,Olimpico,0,Lazio,Brescia,Luca Massimi,1,0,2,0,7.23,6.42,29,13,2,0,12,2,11,5,6,6,60.6,39.4,746,541,87,78,557,356,483,277,22,9,15,6,17,11,6,15,88,55,15,12,56,44,11,16,16,11,13,6,19,21,6,15,68,29,17,23,9,11,5,6,20,50,4,8,0,0,12,10,2,0,goal(17);yellow-card(42);goal(82);shot-on-post(89);shot-on-post(94),yellow-card(51);yellow-card(54)
2019/2020,regular,2020/7/29,18:30,Dacia Arena,0,Udinese,Lecce,Daniele Orsato,1,1,1,2,6.40,6.63,10,14,0,0,3,7,5,6,2,1,46.3,53.7,581,656,86,90,421,482,363,434,10,10,3,9,9,14,9,3,33,64,13,9,59,41,10,12,12,10,15,15,24,18,9,3,63,83,9,9,7,6,5,5,80,100,9,10,0,0,12,11,1,2,goal(36);yellow-card(86),yellow-card(22);penalty_scored(40);yellow-card(46);goal(81);yellow-card(82);yellow-card(93)
2019/2020,regular,2020/7/29,18:30,Marcantonio Bentegodi,0,Verona,SPAL 2013,Simone Sozza,2,0,3,0,7.16,6.17,17,14,0,0,10,5,6,7,1,2,54.1,45.9,615,573,85,82,474,418,404,343,14,10,6,7,8,8,7,6,75,88,11,23,32,68,22,12,12,22,7,8,14,14,7,6,50,57,3,19,9,5,7,1,14,100,6,6,0,1,15,13,3,1,goal(7);goal(11);goal(47);yellow-card(53),error-to-goal(7);yellow-card(66)
2019/2020,regular,2020/7/29,18:30,Luigi Ferraris,0,Sampdoria,AC Milan,Fabrizio Pasqua,0,1,1,4,6.21,7.25,19,20,0,0,6,9,11,7,2,4,42.9,57.1,579,725,82,85,403,560,330,477,12,16,10,14,15,19,14,10,67,74,13,13,50,50,16,10,10,16,8,10,22,20,14,10,36,50,16,20,19,14,4,6,25,0,5,3,1,0,5,6,2,3,yellow-card(36);error-to-goal(52);penalty-missed(78);goal(87),goal(4);yellow-card(51);goal(52);goal(58);penalty_saved(78);goal(92)
2019/2020,regular,2020/7/29,18:30,MAPEI Stadium - Città del Tricolore,0,Sassuolo,Genoa,Fabio Maresca,2,0,5,0,7.32,5.86,18,12,0,1,8,2,6,7,4,3,54.5,45.5,683,586,87,85,538,442,469,375,14,10,11,9,17,15,9,11,65,60,3,10,23,77,7,6,6,7,11,13,20,24,9,11,55,54,13,13,12,9,2,3,0,67,7,5,0,4,11,5,1,2,goal(26);goal(39);goal(66);goal(74);goal(77);yellow-card(85),yellow-card(15);red-card(38);error-to-goal(74);error-to-goal(77);shot-on-post(90)
2019/2020,regular,2020/7/29,20:45,Olimpico Grande Torino,0,Torino,Roma,Marco Piccinini,1,2,2,3,6.60,6.61,9,15,1,1,4,6,1,6,4,3,51.4,48.6,657,616,87,87,495,464,432,404,7,12,16,4,21,10,4,16,76,40,11,12,48,52,13,10,10,13,10,11,14,27,4,16,71,41,18,8,14,12,4,8,75,88,6,4,1,1,8,17,1,3,goal(14);yellow-card(23);yellow-card(54);shot-on-post(65);goal(65),goal(16);goal(23);yellow-card(35);shot-on-post(37);yellow-card(38);penalty_scored(61);error-to-goal(65);yellow-card(81)
2019/2020,regular,2020/7/29,20:45,Sardegna Arena,0,Cagliari,Juventus,Davide Ghersini,2,0,2,0,7.08,6.48,11,34,0,0,5,10,5,11,1,13,33.6,66.4,484,802,75,90,310,602,233,541,9,25,6,12,11,22,12,6,55,55,15,14,52,48,21,8,8,21,15,11,27,17,12,6,56,65,22,3,11,5,1,9,100,44,6,5,1,0,13,12,1,4,goal(8);yellow-card(17);goal(47);yellow-card(65),yellow-card(24);yellow-card(25)
2019/2020,regular,2020/7/29,20:45,Artemio Franchi,0,Fiorentina,Bologna,Marco Di Bello,0,0,4,0,7.09,6.08,14,12,0,0,7,2,6,6,1,4,46.7,53.3,598,663,84,85,418,488,350,417,12,7,10,12,15,14,12,10,67,86,10,13,43,57,14,9,9,14,19,15,31,25,12,10,61,60,11,8,9,11,3,5,100,40,10,17,0,0,14,11,1,3,yellow-card(29);goal(48);goal(54);goal(74);yellow-card(81);goal(89),clearance-off-the-line(23);yellow-card(80)
2019/2020,regular,2020/8/01,17:00,Mario Rigamonti,0,Brescia,Sampdoria,Michael Fabbri,0,1,1,1,6.52,6.49,16,18,1,0,4,5,8,7,4,6,51.9,48.1,616,569,84,84,426,401,359,336,11,15,4,9,9,12,9,4,44,75,5,15,25,75,11,9,9,11,12,10,21,14,9,4,57,71,19,22,11,5,5,4,40,25,5,9,0,0,9,17,2,1,yellow-card(26);penalty_scored(49);shot-on-post(77),penalty-missed(27);yellow-card(36);goal(41);yellow-card(48);second-yellow(91)
